sku_id,mean_revenue,mean_margin,price
sku_0.0106,420.0,240.0,700
sku_0.0106,133.33333333333334,83.33333333333333,800
sku_0.0106,0.0,0.0,900
sku_0.0106,0.0,0.0,1000
sku_0.0106,0.0,0.0,1100
sku_0.0107,25850.0,-51700.0,100
sku_0.0107,23500.0,-11750.0,200
sku_0.0107,12140.0,0.0,300
sku_0.0107,5380.327868852459,1345.0819672131147,400
sku_0.0107,1857.142857142857,742.8571428571429,500
sku_0.0107,900.0,450.0,600
sku_0.0107,140.0,80.0,700
sku_0.0107,66.66666666666667,41.666666666666664,800
sku_0.0107,225.0,150.0,900
sku_0.0107,0.0,0.0,1000
sku_0.0107,0.0,0.0,1100
sku_0.0108,25640.0,-51280.0,100
sku_0.0108,20225.0,-10112.5,200
sku_0.0108,11760.0,0.0,300
sku_0.0108,5094.573643410853,1273.6434108527133,400
sku_0.0108,2700.0,1080.0,500
sku_0.0108,700.0,350.0,600
sku_0.0108,262.5,150.0,700
sku_0.0108,400.0,250.0,800
sku_0.0108,128.57142857142858,85.71428571428571,900
sku_0.0108,0.0,0.0,1000
sku_0.0108,0.0,0.0,1100
sku_0.0109,25007.69230769231,-50015.38461538462,100
sku_0.0109,20300.0,-10150.0,200
sku_0.0109,10350.0,0.0,300
sku_0.0109,5082.568807339449,1270.6422018348624,400
sku_0.0109,2306.451612903226,922.5806451612904,500
sku_0.0109,600.0,300.0,600
sku_0.0109,0.0,0.0,700
sku_0.0109,200.0,125.0,800
sku_0.0109,0.0,0.0,900
sku_0.0109,0.0,0.0,1000
sku_0.0109,0.0,0.0,1100
sku_0.011,25075.0,-50150.0,100
sku_0.011,18836.363636363636,-9418.181818181818,200
sku_0.011,11250.0,0.0,300
sku_0.011,4942.608695652174,1235.6521739130435,400
sku_0.011,2250.0,900.0,500
sku_0.011,787.5,393.75,600
sku_0.011,700.0,400.0,700
sku_0.011,114.28571428571429,71.42857142857143,800
sku_0.011,0.0,0.0,900
sku_0.011,0.0,0.0,1000
sku_0.011,0.0,0.0,1100
