sku_id,ds,price
657,20240113,3904.43
657,20240114,3904.43
660,20240112,5321.89
660,20240111,5321.89
660,20240110,5321.89
660,20240109,5321.89
660,20240108,5321.89
660,20240107,5321.89
660,20240106,5321.89
660,20240105,5321.89
660,20240104,5321.89
660,20240103,5321.89
660,20240102,5321.89
660,20240101,5321.89
654,20240113,8782.15
659,20240114,6447.15
659,20240112,6447.15
659,20240111,6447.15
659,20240110,6447.15
659,20240109,6447.15
659,20240108,6447.15
659,20240107,6447.15
659,20240106,6447.15
659,20240105,6447.15
659,20240104,6447.15
659,20240103,6447.15
659,20240102,6447.15
659,20240101,6447.15
659,20240113,6447.15
654,20240112,8782.15
654,20240111,8782.15
654,20240110,8782.15
650,20240107,8932.54
650,20240106,8932.54
650,20240105,8932.54
650,20240104,8932.54
650,20240103,8932.54
650,20240102,8932.54
650,20240101,8932.54
649,20240114,7538.4
649,20240113,7538.4
649,20240112,7538.4
649,20240111,7538.4
649,20240110,7538.4
650,20240108,8932.54
649,20240109,7538.4
649,20240107,7538.4
649,20240106,7538.4
649,20240105,7538.4
649,20240104,7538.4
649,20240103,7538.4
649,20240102,7538.4
649,20240101,7538.4
648,20240114,3364.17
648,20240113,3364.17
648,20240112,3364.17
648,20240111,3364.17
648,20240110,3364.17
649,20240108,7538.4
660,20240113,5321.89
650,20240109,8932.54
650,20240111,8932.54
654,20240109,8782.15
654,20240108,8782.15
654,20240107,8782.15
654,20240106,8782.15
654,20240105,8782.15
654,20240104,8782.15
654,20240103,8782.15
654,20240102,8782.15
654,20240101,8782.15
652,20240114,3749.71
652,20240113,3749.71
652,20240112,3749.71
650,20240110,8932.54
652,20240111,3749.71
652,20240109,3749.71
652,20240108,3749.71
652,20240107,3749.71
652,20240106,3749.71
652,20240105,3749.71
652,20240104,3749.71
652,20240103,3749.71
652,20240102,3749.71
652,20240101,3749.71
650,20240114,8932.54
650,20240113,8932.54
650,20240112,8932.54
652,20240110,3749.71
660,20240114,5321.89
662,20240101,6423.93
662,20240102,6423.93
681,20240104,4390.75
681,20240103,4390.75
681,20240102,4390.75
681,20240101,4390.75
673,20240114,2184.56
673,20240113,2184.56
673,20240112,2184.56
673,20240111,2184.56
673,20240110,2184.56
673,20240109,2184.56
673,20240108,2184.56
673,20240107,2184.56
681,20240105,4390.75
673,20240106,2184.56
673,20240104,2184.56
673,20240103,2184.56
673,20240102,2184.56
673,20240101,2184.56
670,20240114,2984.12
670,20240113,2984.12
670,20240112,2984.12
670,20240111,2984.12
670,20240110,2984.12
670,20240109,2984.12
670,20240108,2984.12
670,20240107,2984.12
673,20240105,2184.56
670,20240106,2984.12
681,20240106,4390.75
681,20240108,4390.75
688,20240106,2407.03
688,20240105,2407.03
688,20240104,2407.03
688,20240103,2407.03
688,20240102,2407.03
688,20240101,2407.03
685,20240114,3063.64
685,20240113,3063.64
685,20240112,3063.64
685,20240111,3063.64
685,20240110,3063.64
685,20240109,3063.64
681,20240107,4390.75
685,20240108,3063.64
685,20240106,3063.64
685,20240105,3063.64
685,20240104,3063.64
685,20240103,3063.64
685,20240102,3063.64
685,20240101,3063.64
681,20240114,4390.75
681,20240113,4390.75
681,20240112,4390.75
681,20240111,4390.75
681,20240110,4390.75
681,20240109,4390.75
685,20240107,3063.64
688,20240108,2407.03
670,20240105,2984.12
670,20240103,2984.12
663,20240114,3730.98
663,20240113,3730.98
663,20240112,3730.98
663,20240111,3730.98
663,20240110,3730.98
663,20240109,3730.98
663,20240108,3730.98
663,20240107,3730.98
663,20240106,3730.98
663,20240105,3730.98
663,20240104,3730.98
663,20240103,3730.98
664,20240101,1779.14
663,20240102,3730.98
662,20240114,6423.93
662,20240113,6423.93
662,20240112,6423.93
662,20240111,6423.93
662,20240110,6423.93
662,20240109,6423.93
662,20240108,6423.93
662,20240107,6423.93
662,20240106,6423.93
662,20240105,6423.93
662,20240104,6423.93
662,20240103,6423.93
663,20240101,3730.98
670,20240104,2984.12
664,20240102,1779.14
664,20240104,1779.14
670,20240102,2984.12
670,20240101,2984.12
665,20240114,8300.55
665,20240113,8300.55
665,20240112,8300.55
665,20240111,8300.55
665,20240110,8300.55
665,20240109,8300.55
665,20240108,8300.55
665,20240107,8300.55
665,20240106,8300.55
665,20240105,8300.55
664,20240103,1779.14
665,20240104,8300.55
665,20240102,8300.55
665,20240101,8300.55
664,20240114,1779.14
664,20240113,1779.14
664,20240112,1779.14
664,20240111,1779.14
664,20240110,1779.14
664,20240109,1779.14
664,20240108,1779.14
664,20240107,1779.14
664,20240106,1779.14
664,20240105,1779.14
665,20240103,8300.55
648,20240108,3364.17
730,20240109,3999.61
730,20240111,3999.61
782,20240113,3551.35
782,20240112,3551.35
782,20240111,3551.35
782,20240110,3551.35
782,20240109,3551.35
782,20240108,3551.35
782,20240107,3551.35
782,20240106,3551.35
782,20240105,3551.35
782,20240104,3551.35
782,20240103,3551.35
782,20240102,3551.35
782,20240101,3551.35
781,20240114,3400.59
781,20240113,3400.59
781,20240112,3400.59
781,20240111,3400.59
781,20240110,3400.59
781,20240109,3400.59
781,20240108,3400.59
781,20240107,3400.59
781,20240106,3400.59
781,20240105,3400.59
781,20240104,3400.59
781,20240103,3400.59
782,20240114,3551.35
788,20240101,6012.4
788,20240102,6012.4
788,20240103,6012.4
796,20240101,2498.75
795,20240114,2686.22
795,20240113,2686.22
795,20240112,2686.22
795,20240111,2686.22
795,20240110,2686.22
795,20240109,2686.22
795,20240108,2686.22
795,20240107,2686.22
795,20240106,2686.22
795,20240105,2686.22
795,20240104,2686.22
781,20240102,3400.59
795,20240103,2686.22
795,20240101,2686.22
788,20240114,6012.4
788,20240113,6012.4
788,20240112,6012.4
788,20240111,6012.4
788,20240110,6012.4
788,20240109,6012.4
788,20240108,6012.4
788,20240107,6012.4
788,20240106,6012.4
788,20240105,6012.4
788,20240104,6012.4
795,20240102,2686.22
781,20240101,3400.59
774,20240114,5471.81
774,20240113,5471.81
772,20240110,1826.36
772,20240109,1826.36
772,20240108,1826.36
772,20240107,1826.36
772,20240106,1826.36
772,20240105,1826.36
772,20240104,1826.36
772,20240103,1826.36
772,20240102,1826.36
772,20240101,1826.36
771,20240114,4858.06
771,20240113,4858.06
772,20240111,1826.36
771,20240112,4858.06
771,20240110,4858.06
771,20240109,4858.06
771,20240108,4858.06
771,20240107,4858.06
771,20240106,4858.06
771,20240105,4858.06
771,20240104,4858.06
771,20240103,4858.06
771,20240102,4858.06
771,20240101,4858.06
766,20240114,5921.67
766,20240113,5921.67
771,20240111,4858.06
796,20240102,2498.75
772,20240112,1826.36
772,20240114,1826.36
774,20240112,5471.81
774,20240111,5471.81
774,20240110,5471.81
774,20240109,5471.81
774,20240108,5471.81
774,20240107,5471.81
774,20240106,5471.81
774,20240105,5471.81
774,20240104,5471.81
774,20240103,5471.81
774,20240102,5471.81
774,20240101,5471.81
772,20240113,1826.36
773,20240114,1881.22
773,20240112,1881.22
773,20240111,1881.22
773,20240110,1881.22
773,20240109,1881.22
773,20240108,1881.22
773,20240107,1881.22
773,20240106,1881.22
773,20240105,1881.22
773,20240104,1881.22
773,20240103,1881.22
773,20240102,1881.22
773,20240101,1881.22
773,20240113,1881.22
796,20240103,2498.75
796,20240104,2498.75
796,20240105,2498.75
810,20240107,8645.62
810,20240106,8645.62
810,20240105,8645.62
810,20240104,8645.62
810,20240103,8645.62
810,20240102,8645.62
810,20240101,8645.62
807,20240114,2921.2
807,20240113,2921.2
807,20240112,2921.2
807,20240111,2921.2
807,20240110,2921.2
810,20240108,8645.62
807,20240109,2921.2
807,20240107,2921.2
807,20240106,2921.2
807,20240105,2921.2
807,20240104,2921.2
807,20240103,2921.2
807,20240102,2921.2
807,20240101,2921.2
806,20240114,8051.29
806,20240113,8051.29
806,20240112,8051.29
806,20240111,8051.29
806,20240110,8051.29
807,20240108,2921.2
806,20240109,8051.29
810,20240109,8645.62
810,20240111,8645.62
814,20240109,8621.12
814,20240108,8621.12
814,20240107,8621.12
814,20240106,8621.12
814,20240105,8621.12
814,20240104,8621.12
814,20240103,8621.12
814,20240102,8621.12
814,20240101,8621.12
813,20240114,2763.16
813,20240113,2763.16
813,20240112,2763.16
810,20240110,8645.62
813,20240111,2763.16
813,20240109,2763.16
813,20240108,2763.16
813,20240107,2763.16
813,20240106,2763.16
813,20240105,2763.16
813,20240104,2763.16
813,20240103,2763.16
813,20240102,2763.16
813,20240101,2763.16
810,20240114,8645.62
810,20240113,8645.62
810,20240112,8645.62
813,20240110,2763.16
766,20240112,5921.67
806,20240108,8051.29
806,20240106,8051.29
799,20240103,5677.38
799,20240102,5677.38
799,20240101,5677.38
798,20240114,8461.58
798,20240113,8461.58
798,20240112,8461.58
798,20240111,8461.58
798,20240110,8461.58
798,20240109,8461.58
798,20240108,8461.58
798,20240107,8461.58
798,20240106,8461.58
799,20240104,5677.38
798,20240105,8461.58
798,20240103,8461.58
798,20240102,8461.58
798,20240101,8461.58
796,20240114,2498.75
796,20240113,2498.75
796,20240112,2498.75
796,20240111,2498.75
796,20240110,2498.75
796,20240109,2498.75
796,20240108,2498.75
796,20240107,2498.75
796,20240106,2498.75
798,20240104,8461.58
806,20240107,8051.29
799,20240105,5677.38
799,20240107,5677.38
806,20240105,8051.29
806,20240104,8051.29
806,20240103,8051.29
806,20240102,8051.29
806,20240101,8051.29
800,20240114,1245.03
800,20240113,1245.03
800,20240112,1245.03
800,20240111,1245.03
800,20240110,1245.03
800,20240109,1245.03
800,20240108,1245.03
799,20240106,5677.38
800,20240107,1245.03
800,20240105,1245.03
800,20240104,1245.03
800,20240103,1245.03
800,20240102,1245.03
800,20240101,1245.03
799,20240114,5677.38
799,20240113,5677.38
799,20240112,5677.38
799,20240111,5677.38
799,20240110,5677.38
799,20240109,5677.38
799,20240108,5677.38
800,20240106,1245.03
730,20240110,3999.61
766,20240111,5921.67
766,20240109,5921.67
740,20240112,6503.98
740,20240111,6503.98
740,20240110,6503.98
740,20240109,6503.98
740,20240108,6503.98
740,20240107,6503.98
740,20240106,6503.98
740,20240105,6503.98
740,20240104,6503.98
740,20240103,6503.98
740,20240102,6503.98
740,20240101,6503.98
739,20240114,8945.58
739,20240113,8945.58
739,20240112,8945.58
739,20240111,8945.58
739,20240110,8945.58
739,20240109,8945.58
739,20240108,8945.58
739,20240107,8945.58
739,20240106,8945.58
739,20240105,8945.58
739,20240104,8945.58
739,20240103,8945.58
739,20240102,8945.58
740,20240113,6503.98
740,20240114,6503.98
742,20240101,5473.62
742,20240102,5473.62
744,20240114,2418.23
744,20240113,2418.23
744,20240112,2418.23
744,20240111,2418.23
744,20240110,2418.23
744,20240109,2418.23
744,20240108,2418.23
744,20240107,2418.23
744,20240106,2418.23
744,20240105,2418.23
744,20240104,2418.23
744,20240103,2418.23
739,20240101,8945.58
744,20240102,2418.23
742,20240114,5473.62
742,20240113,5473.62
742,20240112,5473.62
742,20240111,5473.62
742,20240110,5473.62
742,20240109,5473.62
742,20240108,5473.62
742,20240107,5473.62
742,20240106,5473.62
742,20240105,5473.62
742,20240104,5473.62
742,20240103,5473.62
744,20240101,2418.23
735,20240114,6112.36
735,20240113,6112.36
735,20240112,6112.36
732,20240109,3203.53
732,20240108,3203.53
732,20240107,3203.53
732,20240106,3203.53
732,20240105,3203.53
732,20240104,3203.53
732,20240103,3203.53
732,20240102,3203.53
732,20240101,3203.53
731,20240114,6883.61
731,20240113,6883.61
731,20240112,6883.61
732,20240110,3203.53
731,20240111,6883.61
731,20240109,6883.61
731,20240108,6883.61
731,20240107,6883.61
731,20240106,6883.61
731,20240105,6883.61
731,20240104,6883.61
731,20240103,6883.61
731,20240102,6883.61
731,20240101,6883.61
730,20240114,3999.61
730,20240113,3999.61
730,20240112,3999.61
731,20240110,6883.61
745,20240101,3781.2
732,20240111,3203.53
732,20240113,3203.53
735,20240111,6112.36
735,20240110,6112.36
735,20240109,6112.36
735,20240108,6112.36
735,20240107,6112.36
735,20240106,6112.36
735,20240105,6112.36
735,20240104,6112.36
735,20240103,6112.36
735,20240102,6112.36
735,20240101,6112.36
733,20240114,8690.93
732,20240112,3203.53
733,20240113,8690.93
733,20240111,8690.93
733,20240110,8690.93
733,20240109,8690.93
733,20240108,8690.93
733,20240107,8690.93
733,20240106,8690.93
733,20240105,8690.93
733,20240104,8690.93
733,20240103,8690.93
733,20240102,8690.93
733,20240101,8690.93
732,20240114,3203.53
733,20240112,8690.93
745,20240102,3781.2
745,20240103,3781.2
745,20240104,3781.2
762,20240106,7663.77
762,20240105,7663.77
762,20240104,7663.77
762,20240103,7663.77
762,20240102,7663.77
762,20240101,7663.77
760,20240114,2204.14
760,20240113,2204.14
760,20240112,2204.14
760,20240111,2204.14
760,20240110,2204.14
760,20240109,2204.14
762,20240107,7663.77
760,20240108,2204.14
760,20240106,2204.14
760,20240105,2204.14
760,20240104,2204.14
760,20240103,2204.14
760,20240102,2204.14
760,20240101,2204.14
759,20240114,4033.7
759,20240113,4033.7
759,20240112,4033.7
759,20240111,4033.7
759,20240110,4033.7
759,20240109,4033.7
760,20240107,2204.14
759,20240108,4033.7
762,20240108,7663.77
762,20240110,7663.77
766,20240108,5921.67
766,20240107,5921.67
766,20240106,5921.67
766,20240105,5921.67
766,20240104,5921.67
766,20240103,5921.67
766,20240102,5921.67
766,20240101,5921.67
765,20240114,2290.66
765,20240113,2290.66
765,20240112,2290.66
765,20240111,2290.66
762,20240109,7663.77
765,20240110,2290.66
765,20240108,2290.66
765,20240107,2290.66
765,20240106,2290.66
765,20240105,2290.66
765,20240104,2290.66
765,20240103,2290.66
765,20240102,2290.66
765,20240101,2290.66
762,20240114,7663.77
762,20240113,7663.77
762,20240112,7663.77
762,20240111,7663.77
765,20240109,2290.66
766,20240110,5921.67
759,20240107,4033.7
759,20240105,4033.7
749,20240102,4810.9
749,20240101,4810.9
748,20240114,7077.88
748,20240113,7077.88
748,20240112,7077.88
748,20240111,7077.88
748,20240110,7077.88
748,20240109,7077.88
748,20240108,7077.88
748,20240107,7077.88
748,20240106,7077.88
748,20240105,7077.88
749,20240103,4810.9
748,20240104,7077.88
748,20240102,7077.88
748,20240101,7077.88
745,20240114,3781.2
745,20240113,3781.2
745,20240112,3781.2
745,20240111,3781.2
745,20240110,3781.2
745,20240109,3781.2
745,20240108,3781.2
745,20240107,3781.2
745,20240106,3781.2
745,20240105,3781.2
748,20240103,7077.88
759,20240106,4033.7
749,20240104,4810.9
749,20240106,4810.9
759,20240104,4033.7
759,20240103,4033.7
759,20240102,4033.7
759,20240101,4033.7
753,20240114,4609.4
753,20240113,4609.4
753,20240112,4609.4
753,20240111,4609.4
753,20240110,4609.4
753,20240109,4609.4
753,20240108,4609.4
753,20240107,4609.4
749,20240105,4810.9
753,20240106,4609.4
753,20240104,4609.4
753,20240103,4609.4
753,20240102,4609.4
753,20240101,4609.4
749,20240114,4810.9
749,20240113,4810.9
749,20240112,4810.9
749,20240111,4810.9
749,20240110,4810.9
749,20240109,4810.9
749,20240108,4810.9
749,20240107,4810.9
753,20240105,4609.4
276,20240101,4513.17
999,20240114,1871.04
156,20240104,3195.93
26,20240102,2192.57
26,20240103,2192.57
26,20240104,2192.57
26,20240105,2192.57
26,20240106,2192.57
26,20240107,2192.57
26,20240108,2192.57
26,20240109,2192.57
26,20240110,2192.57
26,20240111,2192.57
26,20240112,2192.57
26,20240113,2192.57
177,20240101,1084.36
14,20240101,7172.01
177,20240102,1084.36
177,20240103,1084.36
177,20240104,1084.36
26,20240101,2192.57
14,20240102,7172.01
14,20240103,7172.01
14,20240104,7172.01
71,20240106,6469.57
71,20240105,6469.57
71,20240104,6469.57
71,20240103,6469.57
71,20240102,6469.57
71,20240101,6469.57
70,20240114,2887.51
252,20240114,4172.23
177,20240105,1084.36
14,20240114,7172.01
14,20240112,7172.01
14,20240111,7172.01
14,20240110,7172.01
14,20240109,7172.01
14,20240108,7172.01
14,20240107,7172.01
14,20240106,7172.01
14,20240105,7172.01
14,20240113,7172.01
177,20240106,1084.36
177,20240107,1084.36
177,20240108,1084.36
254,20240101,5313.71
254,20240102,5313.71
254,20240103,5313.71
254,20240104,5313.71
254,20240105,5313.71
254,20240106,5313.71
254,20240107,5313.71
254,20240108,5313.71
69,20240114,6382.94
254,20240109,5313.71
254,20240111,5313.71
254,20240112,5313.71
254,20240113,5313.71
141,20240114,8901.06
141,20240113,8901.06
141,20240112,8901.06
141,20240111,8901.06
141,20240110,8901.06
254,20240110,5313.71
71,20240107,6469.57
70,20240101,2887.51
70,20240103,2887.51
177,20240109,1084.36
177,20240110,1084.36
177,20240111,1084.36
177,20240112,1084.36
177,20240113,1084.36
177,20240114,1084.36
26,20240114,2192.57
70,20240113,2887.51
70,20240102,2887.51
272,20240114,6175.1
70,20240111,2887.51
70,20240110,2887.51
70,20240109,2887.51
70,20240108,2887.51
70,20240107,2887.51
70,20240106,2887.51
70,20240105,2887.51
70,20240104,2887.51
70,20240112,2887.51
71,20240108,6469.57
71,20240109,6469.57
71,20240110,6469.57
173,20240113,2793.86
173,20240114,2793.86
72,20240114,5331.63
230,20240114,2069.12
230,20240113,2069.12
230,20240112,2069.12
230,20240111,2069.12
230,20240110,2069.12
173,20240112,2793.86
230,20240109,2069.12
230,20240107,2069.12
230,20240106,2069.12
230,20240105,2069.12
230,20240104,2069.12
230,20240103,2069.12
230,20240102,2069.12
230,20240101,2069.12
72,20240113,5331.63
230,20240108,2069.12
72,20240112,5331.63
173,20240111,2793.86
173,20240109,2793.86
75,20240110,6709.18
75,20240109,6709.18
75,20240108,6709.18
75,20240107,6709.18
75,20240106,6709.18
75,20240105,6709.18
75,20240104,6709.18
75,20240103,6709.18
173,20240110,2793.86
75,20240102,6709.18
173,20240101,2793.86
173,20240102,2793.86
173,20240103,2793.86
173,20240104,2793.86
173,20240105,2793.86
173,20240106,2793.86
173,20240107,2793.86
173,20240108,2793.86
75,20240101,6709.18
141,20240109,8901.06
252,20240101,4172.23
252,20240103,4172.23
16,20240102,4683.38
16,20240101,4683.38
86,20240114,5392.21
72,20240111,5331.63
72,20240110,5331.63
72,20240109,5331.63
72,20240108,5331.63
72,20240107,5331.63
16,20240103,4683.38
72,20240106,5331.63
72,20240104,5331.63
72,20240103,5331.63
72,20240102,5331.63
72,20240101,5331.63
71,20240114,6469.57
71,20240113,6469.57
71,20240112,6469.57
71,20240111,6469.57
72,20240105,5331.63
252,20240102,4172.23
16,20240104,4683.38
16,20240106,4683.38
252,20240104,4172.23
252,20240105,4172.23
252,20240106,4172.23
252,20240107,4172.23
252,20240108,4172.23
252,20240109,4172.23
252,20240110,4172.23
252,20240111,4172.23
16,20240105,4683.38
252,20240112,4172.23
16,20240114,4683.38
16,20240113,4683.38
16,20240112,4683.38
16,20240111,4683.38
16,20240110,4683.38
16,20240109,4683.38
16,20240108,4683.38
16,20240107,4683.38
252,20240113,4172.23
86,20240113,5392.21
141,20240108,8901.06
141,20240106,8901.06
182,20240108,1530.26
182,20240109,1530.26
182,20240110,1530.26
182,20240111,1530.26
182,20240112,1530.26
182,20240113,1530.26
182,20240114,1530.26
31,20240114,5167.77
134,20240114,8287.64
134,20240113,8287.64
134,20240112,8287.64
134,20240111,8287.64
134,20240110,8287.64
134,20240109,8287.64
134,20240108,8287.64
134,20240107,8287.64
134,20240106,8287.64
182,20240107,1530.26
182,20240106,1530.26
182,20240105,1530.26
182,20240104,1530.26
136,20240102,5855.74
136,20240101,5855.74
65,20240111,8297.82
65,20240110,8297.82
65,20240109,8297.82
65,20240108,8297.82
65,20240107,8297.82
65,20240106,8297.82
134,20240105,8287.64
65,20240105,8297.82
65,20240103,8297.82
65,20240102,8297.82
65,20240101,8297.82
64,20240114,4755.2
223,20240114,1339.97
182,20240101,1530.26
182,20240102,1530.26
182,20240103,1530.26
65,20240104,8297.82
134,20240104,8287.64
134,20240103,8287.64
134,20240102,8287.64
132,20240107,7620.38
132,20240106,7620.38
132,20240105,7620.38
132,20240104,7620.38
132,20240103,7620.38
132,20240102,7620.38
132,20240101,7620.38
64,20240112,4755.2
132,20240108,7620.38
64,20240111,4755.2
64,20240109,4755.2
64,20240108,4755.2
64,20240107,4755.2
64,20240106,4755.2
64,20240105,4755.2
64,20240104,4755.2
64,20240103,4755.2
64,20240102,4755.2
64,20240110,4755.2
136,20240103,5855.74
132,20240109,7620.38
132,20240111,7620.38
134,20240101,8287.64
184,20240101,8089.47
184,20240102,8089.47
184,20240103,8089.47
184,20240104,8089.47
184,20240105,8089.47
184,20240106,8089.47
241,20240101,2501.29
132,20240110,7620.38
184,20240108,8089.47
184,20240110,8089.47
184,20240111,8089.47
184,20240112,8089.47
184,20240113,8089.47
64,20240113,4755.2
132,20240114,7620.38
132,20240113,7620.38
132,20240112,7620.38
184,20240109,8089.47
136,20240104,5855.74
136,20240105,5855.74
136,20240106,5855.74
138,20240112,4894.58
138,20240111,4894.58
138,20240110,4894.58
138,20240109,4894.58
138,20240108,4894.58
138,20240107,4894.58
138,20240106,4894.58
138,20240105,4894.58
138,20240113,4894.58
138,20240104,4894.58
138,20240102,4894.58
138,20240101,4894.58
69,20240112,6382.94
69,20240111,6382.94
69,20240110,6382.94
69,20240109,6382.94
69,20240108,6382.94
69,20240107,6382.94
138,20240103,4894.58
69,20240106,6382.94
138,20240114,4894.58
141,20240101,8901.06
141,20240105,8901.06
141,20240104,8901.06
141,20240103,8901.06
141,20240102,8901.06
254,20240114,5313.71
255,20240101,6611.75
255,20240102,6611.75
255,20240103,6611.75
69,20240113,6382.94
255,20240104,6611.75
255,20240106,6611.75
255,20240107,6611.75
255,20240108,6611.75
255,20240109,6611.75
255,20240110,6611.75
255,20240111,6611.75
255,20240112,6611.75
255,20240113,6611.75
255,20240105,6611.75
141,20240107,8901.06
69,20240105,6382.94
69,20240103,6382.94
257,20240105,4978.75
257,20240106,4978.75
257,20240107,4978.75
257,20240108,4978.75
257,20240109,4978.75
257,20240110,4978.75
257,20240111,4978.75
257,20240112,4978.75
257,20240104,4978.75
257,20240113,4978.75
65,20240112,8297.82
136,20240113,5855.74
136,20240112,5855.74
136,20240111,5855.74
136,20240110,5855.74
136,20240109,5855.74
136,20240108,5855.74
136,20240107,5855.74
31,20240113,5167.77
69,20240104,6382.94
257,20240103,4978.75
257,20240101,4978.75
69,20240102,6382.94
69,20240101,6382.94
136,20240114,5855.74
255,20240114,6611.75
65,20240114,8297.82
65,20240113,8297.82
31,20240101,5167.77
31,20240102,5167.77
257,20240102,4978.75
31,20240103,5167.77
31,20240105,5167.77
31,20240106,5167.77
31,20240107,5167.77
31,20240108,5167.77
31,20240109,5167.77
31,20240110,5167.77
31,20240111,5167.77
31,20240112,5167.77
31,20240104,5167.77
64,20240101,4755.2
86,20240112,5392.21
86,20240110,5392.21
244,20240114,2132.35
238,20240114,8331.71
238,20240113,8331.71
238,20240112,8331.71
238,20240111,8331.71
238,20240110,8331.71
238,20240109,8331.71
238,20240108,8331.71
238,20240107,8331.71
238,20240106,8331.71
238,20240105,8331.71
238,20240104,8331.71
238,20240103,8331.71
238,20240102,8331.71
238,20240101,8331.71
169,20240101,4301.99
156,20240113,3195.93
244,20240113,2132.35
244,20240112,2132.35
244,20240111,2132.35
244,20240110,2132.35
78,20240106,3364.74
78,20240105,3364.74
78,20240104,3364.74
78,20240103,3364.74
78,20240102,3364.74
78,20240101,3364.74
77,20240114,6160.53
165,20240114,7110.43
156,20240112,3195.93
21,20240114,4307.93
244,20240102,2132.35
244,20240103,2132.35
244,20240104,2132.35
244,20240105,2132.35
244,20240106,2132.35
244,20240107,2132.35
244,20240108,2132.35
244,20240109,2132.35
244,20240101,2132.35
156,20240111,3195.93
156,20240110,3195.93
156,20240109,3195.93
154,20240114,8006.12
154,20240113,8006.12
154,20240112,8006.12
154,20240111,8006.12
154,20240110,8006.12
154,20240109,8006.12
154,20240108,8006.12
154,20240107,8006.12
77,20240112,6160.53
154,20240106,8006.12
154,20240104,8006.12
154,20240103,8006.12
154,20240102,8006.12
154,20240101,8006.12
77,20240111,6160.53
77,20240110,6160.53
77,20240109,6160.53
77,20240108,6160.53
154,20240105,8006.12
78,20240107,3364.74
77,20240113,6160.53
169,20240113,4301.99
156,20240108,3195.93
156,20240107,3195.93
156,20240106,3195.93
156,20240105,3195.93
169,20240102,4301.99
156,20240103,3195.93
156,20240102,3195.93
156,20240101,3195.93
169,20240114,4301.99
169,20240103,4301.99
169,20240105,4301.99
169,20240106,4301.99
169,20240107,4301.99
169,20240108,4301.99
169,20240109,4301.99
169,20240110,4301.99
169,20240111,4301.99
169,20240112,4301.99
169,20240104,4301.99
78,20240108,3364.74
78,20240109,3364.74
78,20240110,3364.74
21,20240105,4307.93
21,20240104,4307.93
21,20240103,4307.93
21,20240102,4307.93
162,20240102,8562.23
79,20240101,4470.22
79,20240102,4470.22
79,20240103,4470.22
21,20240106,4307.93
79,20240104,4470.22
79,20240106,4470.22
79,20240107,4470.22
79,20240108,4470.22
79,20240109,4470.22
79,20240110,4470.22
79,20240111,4470.22
79,20240112,4470.22
79,20240113,4470.22
79,20240105,4470.22
21,20240101,4307.93
21,20240107,4307.93
21,20240109,4307.93
241,20240102,2501.29
241,20240103,2501.29
241,20240104,2501.29
241,20240105,2501.29
241,20240106,2501.29
241,20240107,2501.29
241,20240108,2501.29
241,20240109,2501.29
21,20240108,4307.93
241,20240110,2501.29
241,20240112,2501.29
241,20240113,2501.29
241,20240114,2501.29
162,20240101,8562.23
21,20240113,4307.93
21,20240112,4307.93
21,20240111,4307.93
21,20240110,4307.93
241,20240111,2501.29
77,20240107,6160.53
79,20240114,4470.22
80,20240102,2543.08
162,20240114,8562.23
165,20240101,7110.43
165,20240102,7110.43
165,20240103,7110.43
156,20240114,3195.93
165,20240104,7110.43
165,20240105,7110.43
165,20240106,7110.43
162,20240113,8562.23
165,20240107,7110.43
165,20240109,7110.43
165,20240110,7110.43
165,20240111,7110.43
165,20240112,7110.43
165,20240113,7110.43
78,20240113,3364.74
78,20240112,3364.74
78,20240111,3364.74
165,20240108,7110.43
80,20240101,2543.08
162,20240112,8562.23
162,20240110,8562.23
80,20240103,2543.08
80,20240104,2543.08
80,20240105,2543.08
80,20240106,2543.08
80,20240107,2543.08
80,20240108,2543.08
80,20240109,2543.08
80,20240110,2543.08
162,20240111,8562.23
80,20240111,2543.08
80,20240113,2543.08
162,20240103,8562.23
162,20240104,8562.23
162,20240105,8562.23
162,20240106,8562.23
162,20240107,8562.23
162,20240108,8562.23
162,20240109,8562.23
80,20240112,2543.08
86,20240111,5392.21
77,20240106,6160.53
77,20240104,6160.53
82,20240107,6899.34
82,20240108,6899.34
82,20240109,6899.34
82,20240110,6899.34
82,20240111,6899.34
82,20240112,6899.34
82,20240113,6899.34
82,20240114,6899.34
151,20240114,3369.86
151,20240113,3369.86
151,20240112,3369.86
151,20240111,3369.86
151,20240110,3369.86
151,20240109,3369.86
151,20240108,3369.86
151,20240107,3369.86
151,20240106,3369.86
82,20240106,6899.34
82,20240105,6899.34
82,20240104,6899.34
82,20240103,6899.34
81,20240113,1738.84
234,20240112,6464.81
234,20240111,6464.81
234,20240110,6464.81
234,20240109,6464.81
234,20240108,6464.81
234,20240107,6464.81
234,20240106,6464.81
151,20240105,3369.86
234,20240105,6464.81
234,20240103,6464.81
234,20240102,6464.81
234,20240101,6464.81
75,20240113,6709.18
75,20240112,6709.18
81,20240114,1738.84
82,20240101,6899.34
82,20240102,6899.34
234,20240104,6464.81
151,20240104,3369.86
151,20240103,3369.86
151,20240102,3369.86
249,20240108,2889.67
249,20240109,2889.67
249,20240110,2889.67
249,20240111,2889.67
249,20240112,2889.67
249,20240113,2889.67
249,20240114,2889.67
149,20240101,5915.38
249,20240107,2889.67
75,20240111,6709.18
86,20240102,5392.21
86,20240103,5392.21
86,20240104,5392.21
